Decline,Topic_Change
20112,True
20113,False
20114,False
20115,True
20116,False
20117,False
20118,False
20119,True
20120,True
20121,True
20123,False
20124,False
20126,False
20127,False
20129,True
20130,False
20131,True
20133,True
20134,True
20135,False
20137,False
20139,False
20140,False
20141,False
20142,False
20143,False
20144,False
20145,True
20146,False
20147,True
20148,True
20149,False
20151,False
20152,True
20153,True
20154,False
20155,True
20156,False
20157,True
20158,True
20159,True
20160,False
20161,False
20162,False
20163,False
20164,True
20165,False
20166,False
20167,False
20168,True
20169,True
20170,True
20171,True
20172,True
20173,True
20174,False
20175,True
20176,True
20177,True
20179,True
20180,False
20181,False
20182,False
20183,True
20184,False
20185,False
20186,True
20187,False
20188,False
20189,False
20190,True
20191,False
20192,False
20193,True
20195,False
20196,False
20197,True
20198,False
20200,False
20201,False
20202,False
20203,True
20205,True
20206,False
20207,True
20208,False
20209,False
20210,False
20211,False
20212,False
20213,False
20214,True
20215,False
20216,True
20217,True
20218,False
20219,True
20220,True
20222,True
20223,True
20225,True
20226,False
20227,False
20228,True
20229,False
20231,False
20232,False
20233,True
20234,False
20236,False
20237,False
20239,True
20240,True
20241,True
20243,True
20244,True
20245,True
20246,False
20247,True
20248,False
20249,True
20250,False
20251,False
20252,True
20253,True
20254,False
20255,False
20256,False
20257,True
20258,False
20259,False
20260,True
20263,True
20265,False
20266,False
20267,False
20268,False
20270,False
20271,False
20272,False
20273,False
20274,False
20275,False
20276,False
20277,False
20278,False
20279,True
20280,False
20282,False
20283,False
20284,False
20285,True
20286,True
20287,True
20288,False
20289,False
20290,False
20291,False
20292,False
20294,True
20295,True
20297,True
20298,True
20299,False
20300,False
20302,False
20304,True
20305,True
20306,False
20307,True
20308,False
20310,True
20311,True
20312,False
20313,False
20314,False
20315,False
20316,True
20317,False
20319,False
20320,False
20321,True
20323,True
20324,False
20325,True
20326,True
20327,True
20328,False
20329,False
20332,False
20333,True
20334,True
20335,False
20337,True
20338,True
20339,True
20340,False
20341,True
20342,False
20346,False
20348,False
20349,False
20350,True
20351,True
20352,False
20353,False
20354,False
20355,True
20356,True
20357,True
20358,False
20359,True
20360,True
20361,False
20362,False
20363,False
20364,False
20365,False
20366,False
20367,False
20368,False
20369,False
20370,True
20371,False
20372,False
20373,True
20374,False
20375,False
20376,False
20377,False
20378,True
20379,True
20380,False
20381,True
20382,False
20383,True
20384,False
20385,False
20386,False
20387,True
20388,False
20389,False
20391,True
20392,True
20393,False
20394,False
20395,False
20396,True
20397,False
20398,False
20400,True
20401,False
20402,True
20404,True
20405,False
20407,True
20409,False
20410,False
20411,True
20412,True
20413,False
20414,False
20415,True
20416,True
20417,False
20418,False
20419,False
20420,False
20421,True
20422,False
20423,True
20425,True
20426,False
20427,False
20428,True
20430,False
20431,False
20432,False
20433,False
20435,False
20436,True
20437,True
20438,True
20439,False
20440,True
20441,False
20442,True
20443,True
20444,False
20445,False
20446,True
20447,False
20448,False
20450,False
20451,False
20452,True
20453,False
20454,False
20455,True
20456,True
20457,True
20458,True
20460,False
20461,True
20462,False
20463,True
20464,True
20465,True
20466,True
20467,False
20468,False
20469,True
20470,True
20471,False
20472,True
20473,False
20474,True
20475,True
20476,True
20477,False
20478,True
20479,False
20480,True
20481,True
20482,False
20483,False
20484,False
20485,True
20486,True
20487,True
20488,False
20490,True
20491,True
20492,True
20493,False
20495,False
20496,False
20497,False
20499,True
20500,True
20502,True
20504,True
20506,False
20507,False
20508,False
20509,False
20510,False
20511,True
20512,False
20513,True
20514,False
20516,True
20517,False
20518,False
20519,False
20520,False
20521,True
20522,True
20523,False
20524,False
20525,False
20526,False
20527,True
20528,False
20529,False
20530,True
20531,False
20532,False
20533,False
20534,True
20536,True
20537,False
20538,False
20539,False
20540,False
20541,True
20542,False
20543,True
20544,True
20545,False
20546,True
20547,False
20549,False
20550,False
20551,True
20552,False
20553,False
20554,False
20555,False
20556,False
20557,False
20559,False
20560,True
20561,True
20562,False
20563,False
20565,False
20566,False
20567,False
20568,False
20569,True
20570,False
20571,True
20572,False
20573,False
20576,True
20577,True
20578,True
20579,False
20580,False
20581,True
20582,False
20583,False
20584,True
20585,False
20586,False
20588,True
20589,True
20590,False
20592,True
20593,False
20594,True
20596,False
20597,False
20599,True
20600,False
20601,False
20602,False
20603,True
20604,False
20605,True
20606,False
20607,True
20608,True
20609,True
20610,False
20611,True
20612,True
20613,True
20614,True
20615,False
20616,False
20617,False
20620,False
20621,True
20622,True
20623,False
20624,False
20625,False
20626,True
20627,True
20628,False
20629,True
20631,False
20632,True
20633,True
20636,False
20637,False
20638,True
20639,False
20640,True
20641,False
20642,True
20643,False
20644,True
20645,True
20647,True
20648,True
20649,False
20650,False
20651,False
20652,False
20654,True
20655,False
20656,True
20657,False
20658,False
20659,True
20660,False
20661,False
20662,False
20663,True
20664,False
20665,True
20667,False
20668,False
20669,True
20670,True
20671,True
20672,True
20673,True
20674,True
20675,True
20677,False
20678,False
20679,False
20680,False
20681,False
20682,False
20684,True
20685,False
20686,True
20687,False
20688,False
20689,True
20690,False
20691,True
20692,False
20693,False
20695,False
20696,False
20697,False
20698,True
20700,False
20701,False
20702,False
20703,False
20704,True
20706,False
20707,False
20708,True
20709,True
20710,False
20712,False
20713,True
20714,False
20716,True
20717,False
20718,False
20719,True
20720,True
20721,False
20723,False
20724,False
20725,False
20726,True
20727,False
20728,False
20729,False
20730,False
20733,False
20734,True
20735,False
20737,True
20738,False
20739,True
20743,False
20744,True
20746,True
20747,False
20748,False
20749,True
20750,True
20751,True
20753,False
20754,True
20755,False
20756,False
20757,False
20758,False
20759,False
20760,False
20761,False
20762,False
20763,False
20764,False
20765,False
20766,False
20767,False
20768,False
20769,True
20770,True
20772,False
20773,False
20774,True
20775,False
20776,True
20777,False
20778,False
20779,True
20780,True
20782,False
20783,False
20784,False
20785,False
20786,True
20788,False
20790,False
20791,False
20792,True
20794,False
20795,False
20796,False
20797,True
20798,True
20799,True
20800,True
20802,False
20804,True
20805,True
20806,True
20808,True
20809,False
20810,False
20811,False
20813,False
20814,True
20815,True
20816,False
20819,True
20820,False
20821,True
20822,True
20823,True
20824,True
20825,True
20826,False
20827,True
20828,True
20832,True
20833,False
20834,True
20835,False
20836,True
20838,False
20839,True
20840,False
20841,False
20842,True
20843,False
20844,True
20845,False
20846,False
20847,False
20848,False
20849,True
20850,False
20851,False
20854,False
20855,True
20856,True
20857,True
20858,True
20860,True
20861,False
20862,False
20863,True
20864,False
20865,True
20866,True
20867,True
20868,False
20870,False
20871,False
20872,False
20873,True
20874,False
20875,False
20876,False
20877,False
20878,False
20879,True
20880,True
20881,True
20882,False
20883,False
20884,False
20885,False
20886,False
20887,True
20888,True
20889,False
20890,True
20891,False
20892,True
20893,True
20895,False
20896,False
20897,False
20898,False
20899,False
20900,False
20902,True
20903,False
20904,False
20905,False
20906,True
20907,True
20908,False
20909,False
20910,True
20911,False
20912,False
20914,True
20916,False
20919,False
20920,True
20921,True
20922,True
20923,False
20924,True
20925,False
20926,True
20927,True
20928,False
20929,False
20930,True
20931,True
20932,True
20933,True
20934,True
20935,True
20936,True
20937,True
20938,True
20939,True
20940,True
20941,False
20942,False
20943,False
20944,False
20945,False
20946,False
20947,False
20948,False
20949,False
20950,False
20951,True
20952,False
20953,False
20954,False
20955,False
20957,True
20958,True
20959,False
20960,True
20961,True
20962,False
20963,True
20964,True
20965,False
20966,True
20967,True
20968,True
20970,True
20971,False
20972,False
20973,True
20974,True
20976,True
20977,True
20979,False
20980,False
20981,False
20982,False
20983,True
20985,False
20987,True
20988,True
20989,False
20990,False
20991,False
20992,True
20993,False
20995,False
20996,False
20997,False
20998,False
20999,False
21000,False
21001,False
21002,True
21003,True
21004,False
21005,True
21006,False
21007,False
21008,False
21009,False
21010,True
21011,False
21012,False
21013,True
21015,True
21016,True
21017,True
21018,False
21019,True
21020,False
21021,True
21022,True
21023,True
21027,False
21028,False
21029,False
21030,False
21031,True
21032,False
21034,True
21035,False
21036,False
21040,False
21041,True
21042,False
21044,False
21045,True
21046,False
21048,True
21049,True
21050,False
21051,True
21052,False
21053,True
21054,True
21055,True
21057,True
21059,False
21060,True
21061,True
21062,False
21063,True
21064,True
21065,True
21066,False
21067,False
21068,False
21069,False
21070,False
21071,True
21072,True
21073,True
21074,False
21075,False
21076,False
21077,True
21078,False
21079,False
21082,False
21083,False
21084,False
21085,False
21086,False
21087,True
21089,True
21090,False
21091,False
21092,False
21093,False
21095,False
21096,False
21097,True
21098,True
21099,False
21100,False
21102,True
21103,False
21104,False
21105,True
21106,False
21107,False
21108,True
21109,False
21110,True
21111,True
21112,False
21113,False
21114,True
21115,False
21116,True
21117,True
21118,False
21119,False
21120,False
21121,False
21123,True
21124,True
21125,True
21126,True
21127,True
21128,False
21129,False
21130,True
21131,True
21132,False
21133,False
21134,False
21135,True
21137,True
21138,True
21139,True
21140,True
21141,True
21142,True
21143,True
21144,False
21145,True
21146,False
21148,False
21149,False
21150,False
21151,True
21152,True
21153,True
21154,True
21155,True
21156,True
21158,True
21160,True
21161,False
21162,False
21163,False
21164,True
21167,False
21169,False
21170,False
21171,True
21172,True
21173,False
21174,False
21175,True
21176,False
21177,True
21178,True
21179,False
21180,True
21181,False
21182,True
21183,True
21184,True
21185,True
21186,True
21187,False
21188,True
21189,False
21190,False
21191,False
21192,True
21194,False
21195,True
21196,False
21197,True
21198,False
21199,True
21200,True
21201,False
21202,False
21204,False
21205,False
21206,False
21207,True
21208,False
21209,True
21210,True
21211,True
21214,True
21216,False
21217,False
21218,True
21220,True
21221,False
21222,False
21223,False
21225,True
21226,False
21227,False
21228,False
21229,False
21230,False
21231,True
21232,False
21233,True
21234,False
21235,False
21236,False
21237,False
21238,True
21239,False
21240,False
21241,False
21242,False
21243,True
21245,False
21246,True
21248,False
21249,True
21250,False
21251,True
21252,False
21253,False
21254,True
21255,False
21256,True
21257,False
21258,False
21259,True
21260,False
21261,True
21262,True
21263,True
21265,True
21266,True
21267,True
21268,True
21269,True
21271,False
21272,False
21273,False
21274,False
21275,False
21276,True
21277,True
21278,False
21280,False
21281,False
21282,True
21283,False
21284,True
21287,False
21289,False
21291,True
21292,True
21293,True
21294,False
21295,False
21296,False
21297,False
21298,False
21299,False
21301,False
21303,False
21304,True
21305,False
21306,True
21307,True
21308,False
21309,False
21310,True
21311,False
21312,False
21313,False
21314,False
21315,True
21317,False
21318,True
21320,False
21321,False
21323,False
21324,True
21325,False
21326,False
21327,False
21328,True
21329,False
21330,False
21331,False
21332,False
21333,True
21334,False
21335,True
21336,True
21337,False
21339,False
21340,False
21341,False
21342,True
21343,True
21346,False
21347,True
21348,False
21350,False
21351,False
21352,False
21353,False
21354,True
21356,False
21357,False
21358,True
21360,False
21361,True
21362,True
21363,False
21365,False
21366,True
21367,False
21368,False
21369,False
21370,True
21371,False
21373,True
21374,True
21375,False
21377,False
21378,False
21379,True
21380,False
21382,True
21383,False
21384,False
21385,False
21386,False
21387,True
21388,False
21389,False
21390,False
21391,True
21392,True
21393,False
21394,True
21395,False
21396,True
21398,True
21400,False
21401,False
21403,False
21404,False
21405,False
21406,False
21408,True
21409,False
21410,True
21411,True
21413,False
21414,True
21415,False
21416,False
21417,False
21418,True
21419,False
21420,False
21422,True
21423,False
21425,False
21426,True
21427,True
21428,False
21429,False
21430,True
21431,False
21432,True
21433,False
21434,False
21435,False
21436,False
21437,True
21438,False
21439,False
21440,False
21441,False
21442,True
21443,True
21444,False
21445,False
21446,False
21447,False
21448,False
21449,False
21450,True
21451,True
21452,True
21453,True
21454,True
21455,False
21456,False
21457,False
21458,False
21459,True
21460,False
21461,False
21462,False
21463,True
21465,True
21466,False
21467,True
21468,False
21469,True
21470,False
21471,False
21472,False
21473,False
21474,False
21475,True
21478,True
21479,False
21480,False
21481,False
21482,False
21483,True
21484,False
21485,False
21486,True
21487,True
21488,True
21489,True
21490,False
21491,False
21492,False
21493,False
21494,True
21495,False
21496,True
21497,True
21498,True
21499,True
21500,False
21501,True
21502,False
21503,True
21504,False
21505,True
21506,True
21507,True
21508,False
21509,False
21510,True
21512,False
21513,False
21514,False
21515,True
21516,True
21517,True
21518,False
21519,False
21520,False
21521,False
21523,False
21524,False
21525,True
21526,True
21527,True
21528,False
21529,False
21530,False
21531,False
21532,True
21533,False
21534,True
21535,True
21536,True
21537,False
21538,False
21539,True
21540,True
21541,False
21542,True
21543,False
21544,False
21546,True
21547,True
21548,True
21549,False
21550,True
21551,False
21553,False
21554,False
21556,True
21558,False
21559,True
21560,True
21561,False
21563,False
21564,False
21565,False
21566,True
21568,True
21569,True
21570,False
21571,True
21572,True
21573,True
21574,False
21576,True
21577,False
21578,True
21579,False
21581,False
21582,True
21583,True
21584,False
21585,False
21586,False
21587,False
21588,False
21589,False
21590,False
21592,False
21593,True
21594,False
21595,False
21597,False
21598,False
21599,False
21600,False
21601,True
21603,True
21604,False
21605,False
21606,False
21607,False
21608,False
21609,False
21610,True
21611,True
21613,False
21615,False
21616,False
21617,True
21618,False
21619,False
21620,False
21622,True
21623,False
21624,True
21625,False
21626,False
21627,False
21628,True
21630,False
21631,True
21632,True
21633,True
21634,True
21636,False
21637,False
21639,True
21640,False
21641,False
21642,True
21643,False
21644,True
21646,False
21647,False
21648,True
21649,True
21650,False
21653,False
21654,True
21656,False
21657,True
21658,True
21661,True
21662,False
21663,False
21664,True
21665,False
21666,False
21667,True
21668,False
21669,True
21670,True
21671,False
21672,False
21673,False
21674,True
21675,False
21676,False
21677,True
21678,False
21679,False
21680,False
21681,True
21682,True
21683,False
21684,False
21686,False
21687,False
21688,False
21689,False
21691,False
21692,True
21693,False
21694,False
21695,False
21696,True
21698,True
21699,True
21700,True
21701,True
21702,True
21703,False
21704,True
21705,False
21706,True
21707,True
21708,False
21709,True
21710,False
21711,True
21712,False
21713,False
21714,False
21716,False
21717,True
21718,True
21720,False
21721,False
21722,True
21723,True
21724,False
21725,False
21728,True
21729,False
21730,True
21731,False
21732,True
21733,True
21734,False
21735,True
21737,False
21738,False
21740,True
21741,False
21743,False
21744,False
21745,True
21746,True
21747,True
21748,False
21749,False
21750,False
21751,True
21752,True
21753,True
21754,True
21755,False
21757,False
21758,True
21759,False
21760,False
21762,True
21764,True
21765,False
21766,True
21768,False
21769,False
21770,False
21771,True
21772,False
21773,False
21774,False
21775,True
21776,False
21777,True
21778,True
21779,False
21781,True
21782,False
21783,False
21784,False
21786,True
21787,True
21788,True
21790,False
21791,True
21792,True
21793,True
21794,True
21796,True
21797,False
21798,True
21799,False
21800,False
21801,True
21802,False
21804,False
21806,False
21807,True
21808,False
21809,True
21811,False
21812,False
21813,True
21814,True
21815,False
21816,True
21817,False
21818,True
21819,True
21820,False
21821,False
21823,True
21824,False
21825,False
21826,False
21827,False
21828,False
21829,False
21831,False
21832,False
21833,False
21834,True
21835,False
21836,True
21837,False
21838,True
21839,False
21841,False
21842,False
21843,True
21844,False
21845,False
21846,False
21847,True
21849,False
21850,True
21851,False
21852,False
21853,False
21854,True
21855,False
21856,False
21857,True
21858,True
21860,False
21861,True
21862,False
21863,True
21864,False
21865,True
21866,True
21867,False
21868,True
21869,False
21871,False
21872,False
21873,False
21874,True
21875,False
21876,False
21877,True
21878,True
21879,True
21880,True
21881,False
21883,False
21884,False
21887,False
21888,False
21889,False
21890,True
21891,True
21892,True
21893,True
21896,False
21897,False
21899,False
21900,False
21901,False
21903,False
21904,True
21905,False
21906,False
21907,False
21908,True
21909,False
21911,False
21912,False
21913,False
21914,True
21916,True
21917,False
21918,False
21919,True
21920,True
21921,False
21922,False
21923,False
21924,False
21925,True
21926,False
21927,True
21929,False
21930,False
21933,False
21934,True
21935,False
21936,True
21937,True
21938,False
21939,False
21940,False
21942,False
21944,False
21945,False
21947,False
21948,True
21949,False
21951,False
21952,True
21953,True
21955,False
21956,True
21957,True
21958,False
21959,False
21960,False
21961,True
21962,True
21963,False
21965,True
21966,False
21967,True
21968,True
21969,True
21970,True
21972,True
21973,True
21974,False
21978,False
21979,False
21980,True
21981,True
21982,False
21984,False
21985,True
21987,False
21988,True
21989,True
21990,True
21991,True
21992,False
21993,True
21995,True
21998,False
21999,False
22000,True
22001,False
22002,True
22003,False
22004,False
22006,True
22007,True
22008,False
22009,True
22010,True
22011,False
22012,True
22013,False
22014,True
22015,False
22016,False
22017,False
22018,True
22019,False
22020,True
22021,False
22022,True
22023,False
22024,False
22025,True
22026,True
22027,False
22028,False
22029,False
22030,False
22031,False
22032,False
22033,False
22035,False
22036,False
22037,True
22038,True
22039,False
22040,False
22041,True
22042,False
22043,False
22044,True
22045,False
22047,False
22048,True
22049,False
22050,False
22051,True
22052,False
22053,True
22054,True
22055,True
22056,True
22057,True
22058,False
22059,False
22062,False
22064,True
22065,True
22066,True
22067,False
22068,True
22069,True
22070,True
22071,False
22073,False
22074,True
22075,False
22076,False
22077,False
22078,False
22079,False
22080,False
22081,False
22082,True
22083,False
22084,False
22086,False
22087,False
22088,False
22089,True
22090,False
22091,True
22093,True
22094,False
22096,True
22097,False
22100,True
22101,False
22102,True
22103,False
22104,False
22105,False
22106,True
22107,False
22108,False
22109,False
22110,False
22111,False
22112,False
22113,True
22114,True
22115,True
22116,True
22117,False
22118,False
22120,True
22121,False
22122,True
22123,True
22124,False
22125,False
22126,False
22127,False
22129,True
22130,True
22131,False
22132,False
22134,True
22135,False
22136,False
22137,False
22138,True
22140,False
22141,True
22142,False
22143,True
22145,True
22146,False
22147,True
22148,False
22149,False
22150,True
22151,False
22152,False
22153,False
22154,False
22155,True
22156,False
22157,False
22158,True
22159,True
22160,True
22161,False
22162,True
22163,True
22164,True
22165,False
22167,False
22168,True
22170,False
22171,False
22172,False
22173,False
22174,True
22175,False
22177,True
22178,False
22180,False
22181,True
22182,True
22184,False
22186,False
22187,False
22188,False
22189,False
22190,False
22191,True
22192,False
22194,False
22195,True
22196,True
22197,False
22198,False
22200,False
22201,True
22202,False
22203,False
22204,False
22205,True
22206,False
22207,True
22208,True
22209,True
22210,False
22211,True
22212,True
22213,True
22214,True
22215,True
22216,True
22217,False
22218,False
22219,False
22220,True
22221,True
22224,False
22225,True
22226,True
22227,True
22228,False
22229,False
22230,False
22233,False
22234,True
22235,True
22237,True
22238,True
22239,False
22240,False
22241,False
22242,False
22243,True
22244,False
22245,False
22247,False
22248,False
22249,False
22250,False
22251,False
22252,False
22254,False
22255,True
22256,False
22257,False
22258,False
22259,False
22260,True
22261,False
22262,False
22263,True
22264,False
22265,True
22266,True
22267,True
22268,False
22270,False
22271,False
22272,False
22273,False
22274,False
22276,True
22277,False
22278,True
22280,False
22281,False
22282,False
22283,False
22285,False
22286,True
22287,False
22288,True
22289,False
22290,True
22291,True
22292,True
22293,True
22294,False
22295,True
22296,True
22297,False
22298,False
22299,False
22300,True
22301,False
22303,True
22304,True
22305,True
22306,False
22307,False
22308,True
22309,False
22310,True
22312,True
22313,True
22314,False
22315,False
22316,True
22317,False
22319,False
22320,False
22321,True
22322,True
22323,False
22325,False
22328,False
22329,False
22330,False
22331,True
22333,True
22335,True
22336,False
22337,False
22338,True
22339,True
22340,False
22341,False
22342,True
22343,False
22344,False
22346,False
22347,False
22348,True
22349,True
22350,False
22351,False
22352,False
22353,False
22354,False
22355,False
22356,True
22357,False
22358,True
22359,True
22360,True
22361,False
22362,False
22364,False
22365,False
22366,True
22367,True
22368,False
22369,False
22370,False
22371,True
22372,False
22373,True
22374,True
22375,False
22376,False
22377,False
22378,True
22379,True
22381,False
22383,True
22384,False
22385,True
22387,False
22389,True
22392,True
22393,False
22396,True
22397,False
22398,False
22399,True
22400,False
22401,False
22402,True
22404,False
22405,True
22406,False
22407,False
22408,True
22409,False
22410,False
22411,True
22412,True
22413,False
22415,True
22417,False
22418,True
22419,False
22420,True
22421,True
22422,False
22423,False
22424,False
22425,False
22426,True
22427,True
22428,False
22430,False
22431,True
22432,True
22433,True
22434,False
22435,False
22436,False
22437,True
22438,True
22439,True
22440,False
22441,False
22442,True
22443,True
22445,False
22446,False
22447,True
22448,False
22449,False
22450,True
22451,True
22452,True
22454,False
22455,False
22456,False
22457,False
22458,True
22459,True
22460,True
22461,False
22462,False
22463,False
22464,False
22465,False
22466,True
22467,False
22468,True
22469,False
22471,False
22472,True
22473,False
22474,True
22477,True
22478,False
22479,False
22480,False
22481,False
22482,False
22483,False
22486,False
22488,False
22489,True
22490,True
22491,True
22493,False
22494,False
22495,True
22496,False
22497,True
22498,True
22499,False
22501,False
22502,True
22504,True
22505,False
22506,True
22507,False
22508,False
22509,True
22511,False
22512,False
22514,False
22515,False
22516,True
22517,True
22518,True
22519,True
22520,False
22522,True
22523,True
22524,False
22527,True
22528,False
22529,False
22530,False
22531,False
22532,False
22533,False
22534,True
22535,False
22536,True
22537,True
22538,False
22539,True
22540,False
22542,False
22543,False
22544,False
22545,True
22546,False
22547,False
22548,True
22549,False
22550,False
22551,True
22552,False
22553,False
22554,False
22555,True
22556,False
22557,False
22559,True
22561,False
22562,False
22563,False
22564,False
22565,False
22566,False
22567,False
22568,True
22569,False
22570,True
22571,False
22572,False
22573,False
22574,False
22575,False
22576,False
22577,False
22578,False
22579,True
22580,False
22581,True
22582,True
22583,False
22584,True
22585,True
22586,True
22587,False
22588,True
22589,True
22590,False
22591,True
22592,False
22593,True
22594,True
22595,False
22596,True
22597,True
22598,True
22599,False
22600,False
22601,False
22602,False
22603,True
22604,False
22606,False
22607,True
22608,False
22609,True
22610,False
22611,False
22612,True
22613,True
22616,False
22618,True
22620,False
22621,False
22622,False
22623,False
22624,False
22625,True
22626,True
22627,True
22628,False
22629,False
22630,False
22631,True
22632,True
22633,False
22634,False
22635,False
22636,True
22638,False
22639,True
22640,True
22642,False
22643,True
22644,True
22645,True
22646,False
22647,True
22649,False
22651,True
22652,True
22653,True
22654,False
22655,False
22656,True
22657,False
22660,True
22661,False
22662,True
22663,True
22664,True
22665,True
22667,True
22669,False
22670,False
22671,True
22673,True
22674,False
22675,True
22676,False
22677,False
22678,True
22679,False
22680,True
22681,False
22682,False
22684,True
22685,False
22686,False
22688,False
22689,True
22690,False
22691,False
22692,False
22693,False
22694,False
22697,False
22698,True
22699,False
22700,False
22701,False
22702,False
22703,False
22704,True
22705,False
22706,False
22707,True
22708,False
22709,False
22710,True
22711,True
22712,True
22713,False
22714,False
22715,True
22716,False
22717,True
22718,False
22719,True
22720,True
22721,True
22724,False
22725,False
22726,False
22727,False
22728,False
22729,False
22730,True
22732,False
22733,False
22734,False
22735,False
22737,True
22738,False
22739,False
22740,False
22741,False
22742,True
22744,False
22745,False
22746,True
22747,False
22748,False
22750,False
22751,True
22752,False
22753,False
22754,False
22755,True
22756,True
22757,False
22758,False
22759,True
22760,False
22762,False
22763,True
22765,False
22766,True
22768,False
22769,True
22771,False
22772,False
22773,False
22774,True
22775,True
22776,False
22777,False
22778,True
22779,True
22781,False
22782,False
22784,False
22785,True
22786,False
22787,True
22788,True
22789,True
22790,True
22791,False
22792,False
22793,False
22794,False
22795,True
22796,False
22797,True
22798,False
22799,True
22800,False
22801,False
22802,False
22803,False
22804,False
22805,False
22807,False
22808,False
22809,True
22810,False
22811,True
22812,False
22813,True
22814,False
22816,False
22817,True
22818,True
22819,False
22821,False
22822,False
22823,True
22824,True
22825,False
22826,True
22827,True
22828,True
22829,True
22831,True
22833,True
22834,False
22835,True
22836,True
22837,True
22838,False
22839,True
22841,False
22842,True
22843,False
22844,True
22845,True
22846,True
22847,True
22848,False
22849,True
22850,False
22851,False
22852,True
22853,True
22854,False
22857,True
22858,True
22859,False
22860,True
22862,False
22863,True
22864,False
22867,False
22868,False
22869,True
22870,True
22871,True
22873,True
22874,False
22876,True
22877,False
22878,True
22879,False
22880,True
22881,False
22883,False
22884,False
22885,False
22886,False
22888,True
22889,False
22891,False
22892,False
22893,True
22896,False
22897,False
22898,True
22899,True
22900,False
22902,False
22903,False
22904,False
22905,False
22906,False
22907,False
22908,True
22909,False
22910,True
22911,False
22912,False
22913,True
22914,True
22915,True
22916,True
22917,False
22918,True
22919,True
22922,False
22923,False
22924,True
22925,False
22926,False
22927,False
22928,True
22929,True
22930,True
22931,True
22932,False
22933,True
22934,True
22935,True
22936,True
22937,True
22938,False
22939,True
22940,True
22941,True
22942,False
22943,False
22945,False
22946,False
22947,False
22948,False
22952,False
22953,True
22954,True
22955,False
22956,False
22957,True
22958,True
22959,True
22960,True
22961,False
22962,False
22963,True
22964,True
22965,True
22966,True
22967,True
22968,False
22969,True
22970,False
22971,False
22972,False
22973,True
22974,True
22976,True
22977,True
22978,False
22981,True
22983,False
22984,False
22986,True
22987,True
22988,False
22989,False
22990,True
22991,False
22992,False
22993,False
22994,False
22995,False
22996,False
22997,False
22998,True
22999,False
23003,False
23004,True
23005,True
23006,False
23007,False
23009,True
23010,True
23011,True
23013,False
23014,False
23015,False
23016,True
23017,False
23018,True
23019,False
23020,True
23021,True
23022,True
23024,False
23025,False
23026,False
23027,False
23028,True
23030,False
23031,True
23032,False
23033,True
23034,True
23035,False
23036,False
23037,False
23039,False
23040,False
23041,False
23042,True
23043,True
23044,False
23045,False
23046,False
23047,False
23048,False
23051,True
23052,True
23053,False
23054,True
23055,False
23056,False
23058,True
23059,False
23061,False
23062,False
23063,False
23065,False
23068,False
23069,False
23070,False
23072,False
23073,True
23075,True
23076,True
23077,False
23078,True
23079,False
23080,False
23083,False
23084,False
23085,True
23087,False
23088,False
23089,False
23090,True
23091,False
23092,False
23093,False
23094,False
23095,False
23096,True
23099,True
23100,False
23101,True
23102,False
23103,True
23104,False
23105,True
23106,True
23107,False
23108,True
23109,True
23110,True
23111,True
23112,False
23113,False
23114,True
23115,True
23116,True
23117,True
23118,True
23120,True
23121,False
23122,True
23123,False
23124,False
23125,False
23126,False
23127,True
23129,False
23130,True
23131,True
23132,True
23133,False
23134,False
23135,True
23136,False
23137,True
23138,False
23139,True
23140,False
23141,False
23142,False
23143,False
23144,True
23145,True
23146,False
23147,False
23150,False
23151,False
23152,False
23153,False
23155,True
23156,False
23157,True
23158,False
23160,False
23161,False
23162,True
23163,True
23164,False
23165,True
23166,False
23167,True
23168,False
23169,True
23170,True
23171,False
23172,False
23173,True
23174,True
23175,False
23176,False
23178,True
23179,False
23180,True
23181,False
23182,True
23183,True
23184,True
23185,True
23186,True
23187,False
23188,False
23189,False
23190,False
23191,True
23192,False
23193,False
23194,True
23197,False
23198,True
23199,False
23200,True
23201,False
23202,True
23203,True
23204,False
23205,False
23207,False
23208,False
23209,False
23210,True
23211,True
23212,False
23214,False
23215,True
23218,True
23219,True
23220,True
23221,False
23222,True
23223,True
23224,False
23225,False
23226,True
23228,False
23229,False
23230,True
23231,False
23232,False
23233,True
23234,False
23235,False
23236,False
23237,True
23238,False
23239,True
23240,False
23241,False
23242,False
23243,True
23244,False
23245,True
23246,False
23247,False
23248,True
23249,True
23250,True
23251,True
23252,False
23253,True
23255,False
23257,False
23258,True
23259,True
23260,True
23261,True
23262,True
23265,True
23266,False
23267,False
23268,False
23269,False
23271,False
23272,True
23273,False
23274,True
23275,False
23276,True
23277,True
23278,False
23279,False
23280,True
23282,False
23283,False
23284,False
23285,True
23286,False
23287,False
23288,False
23289,False
23290,True
23292,False
23294,False
23296,True
23297,False
23298,False
23299,True
23300,True
23302,True
23303,False
23305,False
23306,False
23307,False
23308,True
23309,True
23310,False
23311,False
23312,False
23313,False
23314,False
23316,False
23317,False
23318,False
23319,False
23320,False
23321,True
23322,True
23323,False
23324,True
23326,False
23327,False
23328,False
23329,False
23330,False
23331,False
23332,True
23333,False
23334,False
23335,False
23336,True
23337,True
23339,True
23340,False
23341,True
23342,False
23343,False
23344,False
23345,False
23346,False
23347,True
23348,False
23349,False
23350,True
23351,True
23352,True
23353,False
23354,False
23357,True
23358,True
23359,True
23360,False
23361,False
